accx,accy,accz
-0.0121,0.22,0.8542
-0.0214,0.22,0.8625
-0.0317,0.2259,0.8694
-0.0366,0.2317,0.8797
-0.0454,0.2278,0.8885
-0.06,0.2346,0.909
-0.0673,0.2361,0.9251
-0.0693,0.2401,0.928
-0.0766,0.2459,0.9466
-0.0776,0.2528,0.9519
-0.0751,0.2537,0.9563
-0.0761,0.2479,0.9612
-0.0712,0.2508,0.9568
-0.0683,0.245,0.9524
-0.0668,0.2391,0.9373
-0.0615,0.2356,0.93
-0.059,0.2371,0.9134
-0.0546,0.2322,0.9026
-0.0497,0.2346,0.885
-0.0424,0.2346,0.8659
-0.0449,0.2381,0.8654
-0.0371,0.242,0.8591
-0.0317,0.2489,0.8488
-0.0302,0.2577,0.8449
-0.0268,0.2606,0.843
-0.0258,0.2684,0.8386
-0.0336,0.2704,0.8391
-0.0351,0.2767,0.8342
-0.0385,0.284,0.8435
-0.041,0.2845,0.8449
-0.0449,0.2914,0.8498
-0.0522,0.2865,0.8532
-0.0522,0.286,0.8601
-0.0488,0.284,0.8674
-0.0566,0.2874,0.8826
-0.0571,0.2894,0.8953
-0.061,0.287,0.9021
-0.0654,0.2806,0.9109
-0.0688,0.2787,0.9124
-0.0761,0.2801,0.9099
-0.081,0.2796,0.909
-0.08,0.283,0.9099
-0.08,0.287,0.9002
-0.0805,0.2933,0.9002
-0.079,0.2943,0.9051
-0.0815,0.2987,0.8972
-0.0805,0.3021,0.9036
-0.0761,0.306,0.907
-0.0659,0.3109,0.909
-0.061,0.3143,0.9134
-0.0507,0.3167,0.9158
-0.0473,0.3172,0.9168
-0.0371,0.3114,0.9236
-0.0375,0.3089,0.9319
-0.039,0.3055,0.9392
-0.0385,0.3011,0.9539
-0.0395,0.2997,0.9593
-0.0434,0.3001,0.9593
-0.0522,0.3036,0.9685
-0.1079,0.3202,0.9979
-0.1465,0.3373,0.995
-0.167,0.352,0.9925
-0.1797,0.3647,0.9788
-0.1738,0.3676,0.9759
-0.1778,0.3608,0.9778
-0.1831,0.3485,0.9813
-0.1939,0.3416,0.9661
-0.1919,0.3426,0.951
-0.1802,0.3436,0.9363
-0.1719,0.349,0.9353
-0.167,0.352,0.9329
-0.1646,0.3549,0.9544
-0.1611,0.3471,0.9676
-0.1172,0.3094,0.9876
-0.1074,0.2953,0.9916
-0.0742,0.2679,0.9994
-0.0488,0.2479,0.9916
-0.0297,0.2317,0.9842
-0.02,0.2307,0.9739
-0.017,0.2361,0.9627
-0.0204,0.2581,0.9456
-0.0239,0.2743,0.9363
-0.0366,0.3026,0.9261
-0.0537,0.3211,0.9178
-0.0576,0.3333,0.9168
-0.0595,0.3368,0.9158
-0.062,0.3387,0.9143
-0.0595,0.349,0.9148
-0.06,0.3529,0.9168
-0.0615,0.3593,0.9143
-0.0556,0.3656,0.9202
-0.0512,0.3764,0.9441
-0.04,0.3705,0.9725
-0.0351,0.3612,0.9896
-0.0356,0.3588,1.0047
-0.0224,0.3436,1.0365
-0.0204,0.3333,1.0516
-0.0082,0.3192,1.0795
-0.0078,0.3065,1.0888
-0.0082,0.2997,1.1171
-0.0058,0.2899,1.1313
-0.0136,0.285,1.1337
-0.019,0.2816,1.1357
-0.0214,0.2777,1.1181
-0.0224,0.2782,1.1044
-0.0214,0.2777,1.0937
-0.0195,0.2801,1.0819
-0.0161,0.2801,1.0687
-0.0161,0.2733,1.0443
-0.0151,0.2728,1.0375
-0.0126,0.2733,1.0336
-0.0097,0.2733,1.0272
-0.0024,0.2767,1.0257
0.0065,0.2762,1.0292
0.007,0.2757,1.0404
0.0118,0.2733,1.0467
0.0187,0.2704,1.0599
0.0206,0.2562,1.0804
0.0226,0.2435,1.1069
0.026,0.2288,1.1269
0.0216,0.2127,1.1386
0.0192,0.2088,1.1508
0.0167,0.2063,1.162
0.0167,0.2029,1.1645
0.0128,0.2014,1.1723
0.0099,0.2058,1.1757
-0.0038,0.2161,1.1699
-0.0063,0.2249,1.166
-0.0146,0.2361,1.1547
-0.0195,0.2337,1.1523
-0.02,0.2381,1.1523
-0.0229,0.2391,1.141
-0.0268,0.2396,1.1474
-0.0307,0.2312,1.1498
-0.0302,0.2229,1.1503
-0.0327,0.2102,1.1552
-0.0351,0.1956,1.1557
-0.0331,0.1902,1.1601
-0.0371,0.1712,1.1684
-0.0327,0.1633,1.1708
-0.0263,0.1438,1.183
-0.0234,0.1375,1.1884
-0.0229,0.1271,1.1968
-0.0121,0.1149,1.208
0.0001,0.0993,1.2183
0.0074,0.0847,1.2241
0.0109,0.0788,1.2256
0.0255,0.0744,1.2266
0.0407,0.0744,1.2041
0.0597,0.0886,1.1889
0.0587,0.0983,1.1978
0.0245,0.1105,1.1747
0.0216,0.1174,1.1577
0.0094,0.1526,1.0839
0.0089,0.1736,1.0585
0.0114,0.1765,1.0379
0.0118,0.1843,1.0316
0.0089,0.1878,1.0233
0.0236,0.2102,0.9862
0.0289,0.2185,0.971
0.0377,0.2224,0.9617
0.0592,0.2396,0.9295
0.0724,0.2401,0.9207
0.0841,0.2385,0.9031
